timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,heading_good_for_control,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
882918687,882918190,0,nan,nan,-0.114900835,-0.016171934,-2.202824,1.0054654,2.6427975,0.24295658,0.05968187,0.018997943,-0.001021544,-0.002555321,-2.4855537,-0.16062875,-0.00048217044,9.536487,-5.157753,1.5871862,1.5632213,0.16137503,nan,1.9550534,0.024408573,0.017085738,0.04933526,0.034048982,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
882945700,882945192,0,nan,nan,-0.11462073,-0.015506374,-2.203356,1.0054654,2.6427975,0.24295658,0.046040434,0.01941476,0.0015163434,-0.00043634712,-2.4855537,-0.16062875,-0.00048217044,5.926397,-3.7449863,0.7245077,1.5632086,0.16137503,nan,1.9555854,0.02430424,0.017013162,0.049264874,0.03397737,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
882963899,882963197,0,nan,nan,-0.11443693,-0.015059883,-2.203609,1.0054654,2.6427975,0.24295658,0.040279638,0.026459472,0.0070091463,0.0047899187,-2.4855537,-0.16062875,-0.00048217044,2.5550096,-2.2408996,0.5359921,1.5632105,0.16137503,nan,1.9558383,0.024594301,0.01721144,0.049589664,0.034197446,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
882981717,882981195,0,nan,nan,-0.11419537,-0.014567926,-2.2038188,1.0054654,2.6427975,0.24295658,0.03914797,0.028409509,0.00851753,0.0060356976,-2.4855537,-0.16062875,-0.00048217044,0.08308063,-1.7155241,0.6331108,1.5632317,0.16137503,nan,1.9560481,0.02451224,0.017154709,0.049482543,0.03413386,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
882999756,882999244,0,nan,nan,-0.11391155,-0.0141338045,-2.2040186,1.0054654,2.6427975,0.24295658,0.036991816,0.0286009,0.009610772,0.0068726796,-2.4855537,-0.16062875,-0.00048217044,-1.665971,-0.8675732,0.78961736,1.5632278,0.16137503,nan,1.9562479,0.024435097,0.017101388,0.049391855,0.0340763,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883026763,883026199,0,nan,nan,-0.11353313,-0.013464293,-2.2042615,1.0054654,2.6427975,0.24295658,0.02969755,0.028708817,0.009529329,0.0064229458,-2.4855537,-0.16062875,-0.00048217044,-3.6051075,-1.0374501,-0.27680442,1.5631995,0.16137503,nan,1.9564909,0.024328131,0.017027415,0.049258888,0.03400117,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883044659,883044248,0,nan,nan,-0.11321532,-0.013019333,-2.204369,1.0054654,2.6427975,0.24295658,0.028149262,0.028435696,0.011058505,0.0077220285,-2.4855537,-0.16062875,-0.00048217044,-3.4294584,0.56584543,-0.56653893,1.5633572,0.16137503,nan,1.9565984,0.024627239,0.017232155,0.049588185,0.03423337,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883062631,883062202,0,nan,nan,-0.112965025,-0.012659018,-2.2044928,1.0054654,2.6427975,0.24295658,0.027722986,0.024630522,0.011055988,0.0075025046,-2.4855537,-0.16062875,-0.00048217044,-3.6598659,-0.9856665,0.2073177,1.563378,0.16137503,nan,1.9567221,0.024542877,0.01717442,0.049518846,0.034166742,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883080655,883080204,0,nan,nan,-0.11269794,-0.012332665,-2.2045946,1.0054654,2.6427975,0.24295658,0.028872866,0.027474921,0.01492852,0.011169546,-2.4855537,-0.16062875,-0.00048217044,-3.9721582,-0.72836107,1.0196705,1.5632031,0.16137503,nan,1.956824,0.024464278,0.017120305,0.049425103,0.034106847,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883107647,883107206,0,nan,nan,-0.11222787,-0.011758363,-2.2047107,1.0054654,2.6427975,0.24295658,0.035197724,0.02569232,0.016619232,0.012575858,-2.4855537,-0.16062875,-0.00048217044,-0.7465521,-2.0270908,1.4994775,1.5627677,0.16137503,nan,1.95694,0.024355222,0.017045185,0.049287368,0.03402796,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883125753,883125208,0,nan,nan,-0.11192348,-0.011445204,-2.2047648,1.0054654,2.6427975,0.24295658,0.040613312,0.024325771,0.018200995,0.01398435,-2.4855537,-0.16062875,-0.00048217044,1.0210862,-1.5897225,1.6899297,1.5625721,0.16137503,nan,1.9569942,0.024287913,0.016998885,0.04920703,0.033981904,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883143794,883143209,0,nan,nan,-0.1116163,-0.011122766,-2.204819,1.0054654,2.6427975,0.24295658,0.041972864,0.027168106,0.014873311,0.010498787,-2.4855537,-0.16062875,-0.00048217044,2.071979,-1.7298551,1.5174748,1.5624754,0.16137503,nan,1.9570483,0.024578113,0.017197816,0.04953199,0.034202397,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883161729,883161211,0,nan,nan,-0.111303344,-0.010855114,-2.2049155,1.0054654,2.6427975,0.24295658,0.036401674,0.025012286,0.012058793,0.007538968,-2.4855537,-0.16062875,-0.00048217044,-0.30910224,-0.65521747,1.1209724,1.5623615,0.16137503,nan,1.9571449,0.024496885,0.017142298,0.04943015,0.034138888,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883188723,883188213,0,nan,nan,-0.11087615,-0.010287288,-2.204984,1.0054654,2.6427975,0.24295658,0.019415068,0.040809684,0.012929653,0.008214539,-2.4855537,-0.16062875,-0.00048217044,-5.9012833,0.55060667,-0.17218894,1.5621524,0.16137503,nan,1.9572133,0.024384394,0.017065361,0.049327135,0.034055546,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883197739,883197214,0,nan,nan,-0.11078266,-0.01008417,-2.204993,1.0054654,2.6427975,0.24295658,0.01593549,0.04622261,0.0106812,0.00590679,-2.4855537,-0.16062875,-0.00048217044,-6.840614,3.3830335,-1.1329981,1.5621171,0.16137503,nan,1.9572223,0.02434954,0.017041394,0.04928733,0.034030914,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883224632,883224267,0,nan,nan,-0.11038061,-0.00937463,-2.205124,1.0054654,2.6427975,0.24295658,0.022431377,0.05122468,0.0048425244,-9.2867616e-05,-2.4855537,-0.16062875,-0.00048217044,-6.5107164,4.02658,-0.9471177,1.5623802,0.16137503,nan,1.9573532,0.024615962,0.017223764,0.049589906,0.03424004,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883242665,883242218,0,nan,nan,-0.1101165,-0.008855486,-2.2052252,1.0054654,2.6427975,0.24295658,0.041311525,0.052329358,0.008408801,0.003379132,-2.4855537,-0.16062875,-0.00048217044,0.2399366,2.2317717,-0.38923466,1.5620623,0.16137503,nan,1.9574546,0.024532903,0.017167022,0.049479697,0.03417305,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883260712,883260219,0,nan,nan,-0.10973316,-0.008243172,-2.2053053,1.0054654,2.6427975,0.24295658,0.04970413,0.05484391,0.0104385475,0.0053226603,-2.4855537,-0.16062875,-0.00048217044,1.7432263,0.6329536,0.6446952,1.5620185,0.16137503,nan,1.9575347,0.024454769,0.017113637,0.04938324,0.034112986,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883278787,883278221,0,nan,nan,-0.10937692,-0.0076989033,-2.2053826,1.0054654,2.6427975,0.24295658,0.046582416,0.041923575,0.009511899,0.004317113,-2.4855537,-0.16062875,-0.00048217044,2.8277245,-0.48152584,0.5157739,1.5619477,0.16137503,nan,1.9576119,0.024381343,0.017063444,0.049294088,0.03405877,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883305714,883305223,0,nan,nan,-0.10885376,-0.007094841,-2.2054834,1.0054654,2.6427975,0.24295658,0.03683809,0.032976113,0.010321744,0.005022216,-2.4855537,-0.16062875,-0.00048217044,1.6398224,-0.8161562,0.7217182,1.5614225,0.16137503,nan,1.9577128,0.024279512,0.016993787,0.049191833,0.033987585,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883323756,883323225,0,nan,nan,-0.10863644,-0.006806528,-2.2055142,1.0054654,2.6427975,0.24295658,0.0361559,0.035601594,0.009878637,0.004520241,-2.4855537,-0.16062875,-0.00048217044,1.8475267,-0.030192578,0.034822095,1.5610051,0.16137503,nan,1.9577435,0.024570229,0.017193237,0.049554083,0.03420773,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883341754,883341227,0,nan,nan,-0.108413175,-0.0065915873,-2.2055583,1.0054654,2.6427975,0.24295658,0.032527458,0.031978823,0.0070901504,0.0016786262,-2.4855537,-0.16062875,-0.00048217044,0.29912797,0.96000814,-0.5830742,1.5606775,0.16137503,nan,1.9577876,0.024490502,0.017138572,0.049450208,0.034144282,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883359833,883359275,0,nan,nan,-0.10819637,-0.006450085,-2.2055697,1.0054654,2.6427975,0.24295658,0.033400536,0.032116804,0.009489251,0.0040302724,-2.4855537,-0.16062875,-0.00048217044,0.25759608,1.2176901,-1.4915235,1.5605356,0.16137503,nan,1.9577991,0.024415514,0.01708714,0.049370944,0.034087032,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883386777,883386230,0,nan,nan,-0.10795536,-0.006303731,-2.205546,1.0054654,2.6427975,0.24295658,0.030795202,0.02475603,0.007821347,0.0023018073,-2.4855537,-0.16062875,-0.00048217044,-0.3198285,0.80940396,-1.5387717,1.5599952,0.16137503,nan,1.9577752,0.024311647,0.01701571,0.049253017,0.034011558,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883404840,883404279,0,nan,nan,-0.10776488,-0.006362102,-2.2055264,1.0054654,2.6427975,0.24295658,0.029067952,0.019836467,0.009538488,0.0039854213,-2.4855537,-0.16062875,-0.00048217044,-0.12173333,1.2567474,-1.4114647,1.5596756,0.16137503,nan,1.9577557,0.024247615,0.01697167,0.049178585,0.03396762,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883422696,883422233,0,nan,nan,-0.10761355,-0.006435838,-2.20545,1.0054654,2.6427975,0.24295658,0.026551414,0.024839358,0.014935829,0.009356546,-2.4855537,-0.16062875,-0.00048217044,-0.29623434,1.7257627,-0.45836154,1.5591648,0.16137503,nan,1.9576794,0.024539225,0.017171618,0.049505387,0.034188967,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883440666,883440235,0,nan,nan,-0.10737263,-0.006495416,-2.2053096,1.0054654,2.6427975,0.24295658,0.0457748,0.0149644185,0.019333003,0.013733076,-2.4855537,-0.16062875,-0.00048217044,5.995383,-0.79815614,0.7229022,1.558475,0.16137503,nan,1.957539,0.02446107,0.017118195,0.04940661,0.034127504,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883467712,883467237,0,nan,nan,-0.106908,-0.006864886,-2.205149,1.0054654,2.6427975,0.24295658,0.060174596,0.006643987,0.016696256,0.011076561,-2.4855537,-0.16062875,-0.00048217044,10.398753,-1.2011245,0.97204953,1.5574019,0.16137503,nan,1.9573783,0.024353659,0.017044486,0.049310863,0.034046948,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883485670,883485239,0,nan,nan,-0.106548674,-0.00721707,-2.2050564,1.0054654,2.6427975,0.24295658,0.05194755,0.006004943,0.017686361,0.012060809,-2.4855537,-0.16062875,-0.00048217044,8.117911,-1.2455928,1.1630509,1.5567542,0.16137503,nan,1.9572858,0.024287533,0.016998997,0.049241025,0.033999786,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883503636,883503240,0,nan,nan,-0.10623302,-0.0076121725,-2.204881,1.0054654,2.6427975,0.24295658,0.032245796,0.0013437365,0.021124694,0.015499602,-2.4855537,-0.16062875,-0.00048217044,4.44579,0.38900122,0.15079708,1.5563779,0.16137503,nan,1.9571103,0.024588957,0.017205408,0.049589355,0.03423272,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883521717,883521242,0,nan,nan,-0.105994694,-0.008124535,-2.2046664,1.0054654,2.6427975,0.24295658,0.032414984,-0.0006011333,0.020954797,0.015336009,-2.4855537,-0.16062875,-0.00048217044,1.884489,-0.28128156,0.01897391,1.5559114,0.16137503,nan,1.9568957,0.024508337,0.01715024,0.04948232,0.03416701,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883548826,883548244,0,nan,nan,-0.10541393,-0.008993758,-2.2043812,1.0054654,2.6427975,0.24295658,0.03369378,-0.00725564,0.01666404,0.011065248,-2.4855537,-0.16062875,-0.00048217044,-0.9215594,-0.6751418,-0.12432021,1.5550816,0.16137503,nan,1.9566106,0.0243963,0.01707351,0.04934636,0.034080256,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883557720,883557245,0,nan,nan,-0.10515129,-0.009330045,-2.2043192,1.0054654,2.6427975,0.24295658,0.034411404,-0.0073049553,0.014222377,0.008633072,-2.4855537,-0.16062875,-0.00048217044,-2.8792486,-0.6461602,-0.27868673,1.5548003,0.16137503,nan,1.9565486,0.024361216,0.017049467,0.04930329,0.03405427,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883584704,883584295,0,nan,nan,-0.10434802,-0.010399969,-2.2041328,1.0054654,2.6427975,0.24295658,0.029039016,-0.00835199,0.017176086,0.011622941,-2.4855537,-0.16062875,-0.00048217044,-4.6234345,-0.22637706,0.55029553,1.5538018,0.16137503,nan,1.9563621,0.024627551,0.0172321,0.04961777,0.03426067,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883602720,883602249,0,nan,nan,-0.10382733,-0.01115679,-2.2039998,1.0054654,2.6427975,0.24295658,0.0358195,-0.008688006,0.017805485,0.012281954,-2.4855537,-0.16062875,-0.00048217044,-1.0661861,0.24051005,1.0750481,1.552771,0.16137503,nan,1.9562291,0.024544602,0.017175445,0.049512893,0.034191992,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883620694,883620250,0,nan,nan,-0.10306877,-0.011959263,-2.203874,1.0054654,2.6427975,0.24295658,0.054067254,-0.014781052,0.016098185,0.010606907,-2.4855537,-0.16062875,-0.00048217044,2.8459306,-1.517162,1.7596415,1.5516499,0.16137503,nan,1.9561034,0.0244666,0.017122103,0.0494179,0.03413008,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883638768,883638252,0,nan,nan,-0.102238506,-0.0128381355,-2.203807,1.0054654,2.6427975,0.24295658,0.051599972,-0.015654374,0.013473333,0.008016089,-2.4855537,-0.16062875,-0.00048217044,1.0427722,-1.6638255,1.6458097,1.5507092,0.16137503,nan,1.9560364,0.02439327,0.017071906,0.04932822,0.034074016,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883665709,883665254,0,nan,nan,-0.10087776,-0.014139339,-2.203738,1.0054654,2.6427975,0.24295658,0.055945992,-0.013743533,0.009751101,0.0043460038,-2.4855537,-0.16062875,-0.00048217044,1.1996841,-0.8202768,0.4319536,1.5493573,0.16137503,nan,1.9559673,0.024291633,0.01700229,0.04921621,0.034000743,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883683664,883683256,0,nan,nan,-0.09988206,-0.015091138,-2.203708,1.0054654,2.6427975,0.24295658,0.056255758,-0.013024054,0.005991216,0.00062105095,-2.4855537,-0.16062875,-0.00048217044,-0.24165557,1.3614848,-0.45041957,1.5484114,0.16137503,nan,1.9559373,0.0245927,0.017208675,0.049562585,0.03423342,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883701782,883701258,0,nan,nan,-0.09877387,-0.016060743,-2.2037113,1.0054654,2.6427975,0.24295658,0.058315475,-0.0070822192,0.0013696752,-0.0039672046,-2.4855537,-0.16062875,-0.00048217044,-2.1290374,3.3875535,-1.6735626,1.5476,0.16137503,nan,1.9559406,0.024511606,0.017153328,0.049468204,0.034167342,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883719858,883719306,0,nan,nan,-0.09758619,-0.017060868,-2.2037451,1.0054654,2.6427975,0.24295658,0.060453232,-0.0128126545,0.0010893731,-0.004218509,-2.4855537,-0.16062875,-0.00048217044,-2.7204385,2.676354,-1.9275703,1.5470188,0.16137503,nan,1.9559745,0.024435425,0.017101225,0.049380064,0.03410762,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883746794,883746261,0,nan,nan,-0.095609516,-0.018567594,-2.2037084,1.0054654,2.6427975,0.24295658,0.0825303,-0.015425625,0.009500721,0.0042269654,-2.4855537,-0.16062875,-0.00048217044,3.6766882,0.044149525,0.9527778,1.5460211,0.16137503,nan,1.9559377,0.024329629,0.017028805,0.049248617,0.034028444,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883764788,883764312,0,nan,nan,-0.09426215,-0.019555945,-2.2036633,1.0054654,2.6427975,0.24295658,0.08924904,-0.017327929,0.013036464,0.0077784467,-2.4855537,-0.16062875,-0.00048217044,7.5593677,-0.19417498,1.2427007,1.5450884,0.16137503,nan,1.9558927,0.024264615,0.016984297,0.04920346,0.033982683,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883782740,883782264,0,nan,nan,-0.09287997,-0.02058337,-2.2035704,1.0054654,2.6427975,0.24295658,0.090398654,-0.019042633,0.012279086,0.007036411,-2.4855537,-0.16062875,-0.00048217044,8.219024,0.05175162,0.1320978,1.5443283,0.16137503,nan,1.9557997,0.024556642,0.017184475,0.049540512,0.034203436,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883800777,883800266,0,nan,nan,-0.09150369,-0.02164451,-2.2034476,1.0054654,2.6427975,0.24295658,0.07884707,-0.018502,0.012081657,0.0068470263,-2.4855537,-0.16062875,-0.00048217044,3.720378,0.55179816,-0.70052886,1.5436182,0.16137503,nan,1.9556769,0.02447815,0.017130679,0.0494478,0.034139674,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883827709,883827273,0,nan,nan,-0.0892256,-0.023184838,-2.2032351,1.0054654,2.6427975,0.24295658,0.07625401,-0.016105967,0.011642809,0.0064077605,-2.4855537,-0.16062875,-0.00048217044,-2.3808386,0.61269253,-1.3540329,1.5424504,0.16137503,nan,1.9554645,0.024369217,0.017055862,0.049324058,0.03405583,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883845745,883845270,0,nan,nan,-0.08753822,-0.024230955,-2.203099,1.0054654,2.6427975,0.24295658,0.07586924,-0.02245124,0.011732272,0.0064904015,-2.4855537,-0.16062875,-0.00048217044,-4.941811,0.68672913,-1.5146122,1.5418187,0.16137503,nan,1.9553283,0.024302106,0.017009666,0.049255576,0.034006834,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883863848,883863272,0,nan,nan,-0.08585961,-0.025304532,-2.202915,1.0054654,2.6427975,0.24295658,0.06531394,-0.025197761,0.020768922,0.015521745,-2.4855537,-0.16062875,-0.00048217044,-7.0456758,-0.28900638,0.5401184,1.54129,0.16137503,nan,1.9551443,0.024593195,0.01720909,0.049591657,0.03422565,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883881864,883881277,0,nan,nan,-0.084031254,-0.026404949,-2.2027059,1.0054654,2.6427975,0.24295658,0.09033674,-0.028535513,0.020514881,0.015258949,-2.4855537,-0.16062875,-0.00048217044,2.8435574,-1.3358245,1.6639584,1.5403777,0.16137503,nan,1.9549352,0.024512159,0.017153498,0.04947636,0.034159113,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883899835,883899322,0,nan,nan,-0.08234517,-0.027482023,-2.2025006,1.0054654,2.6427975,0.24295658,0.08223523,-0.02809356,0.021974057,0.016707687,-2.4855537,-0.16062875,-0.00048217044,0.2640289,-1.3272785,0.73923725,1.5393671,0.16137503,nan,1.9547299,0.024436474,0.017101519,0.049403243,0.034100015,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883926754,883926277,0,nan,nan,-0.079923354,-0.028954664,-2.2021616,1.0054654,2.6427975,0.24295658,0.06935515,-0.016045768,0.021666437,0.016388552,-2.4855537,-0.16062875,-0.00048217044,-2.8075035,0.45839667,0.59801066,1.5382296,0.16137503,nan,1.9543909,0.024679592,0.017268166,0.04965405,0.034275163,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883944685,883944326,0,nan,nan,-0.07824214,-0.029833697,-2.201919,1.0054654,2.6427975,0.24295658,0.06431575,-0.015883436,0.019291531,0.014007106,-2.4855537,-0.16062875,-0.00048217044,-6.426798,0.46765265,-0.90618294,1.537352,0.16137503,nan,1.9541484,0.024973227,0.017469352,0.049980637,0.034492362,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883962731,883962280,0,nan,nan,-0.07642019,-0.030691555,-2.2017035,1.0054654,2.6427975,0.24295658,0.07714697,-0.011835215,0.013019133,0.0077293757,-2.4855537,-0.16062875,-0.00048217044,-6.285929,1.5900581,-2.10548,1.5365124,0.16137503,nan,1.9539329,0.02486713,0.017397027,0.049831785,0.03439707,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
883980853,883980281,0,nan,nan,-0.07451316,-0.0315482,-2.2015557,1.0054654,2.6427975,0.24295658,0.088480994,-0.014601936,0.014778409,0.0094832955,-2.4855537,-0.16062875,-0.00048217044,-1.7702956,1.3357203,-0.5312065,1.53584,0.16137503,nan,1.9537851,0.024767326,0.01732893,0.04969837,0.034310885,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884000297,883998283,0,nan,nan,-0.07245817,-0.032390602,-2.20135,1.0054654,2.6427975,0.24295658,0.10318041,-0.017180001,0.02004972,0.014749915,-2.4855537,-0.16062875,-0.00048217044,4.568502,-1.1465378,0.9040458,1.5353223,0.16137503,nan,1.9535793,0.024673497,0.017264836,0.04957782,0.03423346,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884025767,884025285,0,nan,nan,-0.06952297,-0.033633113,-2.2011096,1.0054654,2.6427975,0.24295658,0.10078923,-0.01884795,0.015122594,0.009819284,-2.4855537,-0.16062875,-0.00048217044,5.189314,0.19368242,-0.48943046,1.5342857,0.16137503,nan,1.953339,0.024543317,0.01717594,0.049431693,0.03413144,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884043747,884043287,0,nan,nan,-0.067656316,-0.034492888,-2.200934,1.0054654,2.6427975,0.24295658,0.0899559,-0.01872925,0.01642576,0.01112366,-2.4855537,-0.16062875,-0.00048217044,2.4429452,1.4453994,-0.7451201,1.5337212,0.16137503,nan,1.9531633,0.024838092,0.017377911,0.04975874,0.034355614,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884061800,884061288,0,nan,nan,-0.06577837,-0.035313062,-2.2007365,1.0054654,2.6427975,0.24295658,0.08727199,-0.015614846,0.016561868,0.011262763,-2.4855537,-0.16062875,-0.00048217044,-0.17401522,1.2838194,-0.96230257,1.5333462,0.16137503,nan,1.9529659,0.024739502,0.017310642,0.049636114,0.034272876,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884079829,884079337,0,nan,nan,-0.06378547,-0.03609106,-2.200555,1.0054654,2.6427975,0.24295658,0.085403584,-0.01656681,0.013629389,0.008333372,-2.4855537,-0.16062875,-0.00048217044,-4.0949984,1.223523,-1.484283,1.5330521,0.16137503,nan,1.9527844,0.024646869,0.017247349,0.049517713,0.03419799,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884106804,884106292,0,nan,nan,-0.06082306,-0.037251495,-2.2002747,1.0054654,2.6427975,0.24295658,0.08172279,-0.02341885,0.019828156,0.014536673,-2.4855537,-0.16062875,-0.00048217044,-4.0736427,-1.0564959,0.9787534,1.5324972,0.16137503,nan,1.952504,0.024518363,0.017159427,0.049375687,0.034099873,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884124866,884124341,0,nan,nan,-0.05890394,-0.037994448,-2.2000608,1.0054654,2.6427975,0.24295658,0.09725391,-0.023653427,0.023572147,0.018284122,-2.4855537,-0.16062875,-0.00048217044,1.798266,-1.2329632,1.3052512,1.5319166,0.16137503,nan,1.9522902,0.024439324,0.017105198,0.049292058,0.034042995,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884142769,884142295,0,nan,nan,-0.056780152,-0.03875893,-2.19983,1.0054654,2.6427975,0.24295658,0.09131542,-0.018189067,0.017739542,0.012458607,-2.4855537,-0.16062875,-0.00048217044,0.5498243,0.9859722,0.41992575,1.5314248,0.16137503,nan,1.9520594,0.024725132,0.017301185,0.049625747,0.034258317,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884160802,884160297,0,nan,nan,-0.054827474,-0.03946638,-2.1996489,1.0054654,2.6427975,0.24295658,0.08500632,-0.01660827,0.015516106,0.010242143,-2.4855537,-0.16062875,-0.00048217044,-3.1809263,1.7722212,-0.90863866,1.531163,0.16137503,nan,1.9518782,0.024633527,0.017238442,0.04951794,0.034185715,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884178779,884178298,0,nan,nan,-0.052864376,-0.040164467,-2.1994874,1.0054654,2.6427975,0.24295658,0.08168162,-0.013729868,0.009071821,0.0038043426,-2.4855537,-0.16062875,-0.00048217044,-3.942197,3.1031644,-2.4029992,1.5310844,0.16137503,nan,1.9517168,0.024547542,0.017179452,0.04942478,0.034120288,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884205788,884205301,0,nan,nan,-0.049850907,-0.041062944,-2.1993148,1.0054654,2.6427975,0.24295658,0.09498096,-0.013184049,0.011880047,0.0066214125,-2.4855537,-0.16062875,-0.00048217044,0.07359635,1.1581218,-0.7749391,1.5307645,0.16137503,nan,1.9515442,0.024428425,0.017097585,0.049286783,0.034034427,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
884223929,884223304,0,nan,nan,-0.047784172,-0.041525003,-2.1992006,1.0054654,2.6427975,0.24295658,0.10624929,-0.015008083,0.016012952,0.0107628405,-2.4855537,-0.16062875,-0.00048217044,4.0320983,-0.88981664,0.37893304,1.5303866,0.16137503,nan,1.95143,0.024714319,0.017293552,0.049612675,0.034249857,inf,inf,inf,inf,1,1,1,1,8,5,5,2,7,1,0,0,0,0
